File,Length (s),Padding_Time
16B17-1_exhale-i35_186.wav,1.02,1.98
16B17-1_exhale-i35_35.wav,2.32,0.6800000000000002
16B17-1_exhale-i36_143.wav,2.14,0.8599999999999999
16B17-1_exhale-i36_187.wav,1.1,1.9
16B17-1_exhale-i36_36.wav,2.31,0.69
16B17-1_exhale-i37_144.wav,1.97,1.03
16B17-1_exhale-i37_188.wav,1.28,1.72
16B17-1_exhale-i37_37.wav,2.23,0.77
16B17-1_exhale-i38_145.wav,2.75,0.25
16B17-1_exhale-i38_189.wav,2.48,0.52
16B17-1_exhale-i38_38.wav,2.6,0.3999999999999999
16B17-1_exhale-i39_146.wav,2.35,0.6499999999999999
16B17-1_exhale-i39_190.wav,2.76,0.2400000000000002
16B17-1_exhale-i39_39.wav,2.42,0.5800000000000001
16B17-1_exhale-i3_110.wav,2.22,0.7799999999999998
16B17-1_exhale-i3_154.wav,2.36,0.6400000000000001
16B17-1_exhale-i3_3.wav,1.9,1.1
16B17-1_exhale-i3_78.wav,1.3,1.7
16B17-1_exhale-i3_96.wav,2.12,0.8799999999999999
16B17-1_exhale-i40_147.wav,1.9,1.1
16B17-1_exhale-i40_191.wav,2.9,0.10000000000000009
16B17-1_exhale-i40_40.wav,2.81,0.18999999999999995
16B17-1_exhale-i41_148.wav,1.84,1.16
16B17-1_exhale-i41_192.wav,2.7,0.2999999999999998
16B17-1_exhale-i41_41.wav,2.6,0.3999999999999999
16B17-1_exhale-i42_149.wav,1.76,1.24
16B17-1_exhale-i42_193.wav,2.35,0.6499999999999999
16B17-1_exhale-i42_42.wav,2.35,0.6499999999999999
16B17-1_exhale-i43_150.wav,1.52,1.48
16B17-1_exhale-i43_194.wav,1.66,1.34
16B17-1_exhale-i43_43.wav,2.17,0.8300000000000001
16B17-1_exhale-i44_151.wav,1.79,1.21
16B17-1_exhale-i44_195.wav,1.57,1.43
16B17-1_exhale-i44_44.wav,2.25,0.75
16B17-1_exhale-i45_196.wav,0.93,2.07
16B17-1_exhale-i45_45.wav,1.91,1.09
16B17-1_exhale-i46_197.wav,0.9,2.1
16B17-1_exhale-i46_46.wav,1.47,1.53
16B17-1_exhale-i47_198.wav,0.85,2.15
16B17-1_exhale-i47_47.wav,1.37,1.63
16B17-1_exhale-i48_199.wav,2.64,0.3599999999999999
16B17-1_exhale-i48_48.wav,0.96,2.04
16B17-1_exhale-i49_200.wav,2.71,0.29000000000000004
16B17-1_exhale-i49_49.wav,0.93,2.07
16B17-1_exhale-i4_111.wav,2.58,0.41999999999999993
16B17-1_exhale-i4_155.wav,2.18,0.8199999999999998
16B17-1_exhale-i4_4.wav,1.12,1.88
16B17-1_exhale-i4_79.wav,2.98,0.020000000000000018
16B17-1_exhale-i4_97.wav,2.78,0.2200000000000002
16B17-1_exhale-i50_201.wav,2.37,0.6299999999999999
16B17-1_exhale-i50_50.wav,1.34,1.66
16B17-1_exhale-i51_202.wav,2.05,0.9500000000000002
16B17-1_exhale-i51_51.wav,1.81,1.19
16B17-1_exhale-i52_203.wav,1.6,1.4
16B17-1_exhale-i52_52.wav,2.56,0.43999999999999995
16B17-1_exhale-i53_204.wav,2.36,0.6400000000000001
16B17-1_exhale-i53_53.wav,1.71,1.29
16B17-1_exhale-i54_205.wav,2.21,0.79
16B17-1_exhale-i54_54.wav,2.09,0.9100000000000001
16B17-1_exhale-i55_206.wav,2.56,0.43999999999999995
16B17-1_exhale-i55_55.wav,1.91,1.09
16B17-1_exhale-i56_207.wav,1.59,1.41
16B17-1_exhale-i56_56.wav,1.87,1.13
16B17-1_exhale-i57_208.wav,1.2,1.8
16B17-1_exhale-i57_57.wav,2.62,0.3799999999999999
16B17-1_exhale-i58_209.wav,2.28,0.7200000000000002
16B17-1_exhale-i58_58.wav,2.23,0.77
16B17-1_exhale-i59_210.wav,2.99,0.009999999999999787
16B17-1_exhale-i59_59.wav,1.06,1.94
16B17-1_exhale-i5_112.wav,1.65,1.35
16B17-1_exhale-i5_156.wav,1.8,1.2
16B17-1_exhale-i5_5.wav,1.01,1.99
16B17-1_exhale-i5_80.wav,1.89,1.11
16B17-1_exhale-i5_98.wav,2.53,0.4700000000000002
16B17-1_exhale-i60_211.wav,1.74,1.26
16B17-1_exhale-i60_60.wav,2.37,0.6299999999999999
16B17-1_exhale-i61_212.wav,2.17,0.8300000000000001
16B17-1_exhale-i61_61.wav,2.42,0.5800000000000001
16B17-1_exhale-i62_213.wav,1.85,1.15
16B17-1_exhale-i62_62.wav,1.91,1.09
16B17-1_exhale-i63_214.wav,1.85,1.15
16B17-1_exhale-i63_63.wav,1.85,1.15
16B17-1_exhale-i64_215.wav,1.7,1.3
16B17-1_exhale-i64_64.wav,2.98,0.020000000000000018
16B17-1_exhale-i65_216.wav,1.62,1.38
16B17-1_exhale-i65_65.wav,1.75,1.25
16B17-1_exhale-i66_217.wav,1.79,1.21
16B17-1_exhale-i66_66.wav,1.51,1.49
16B17-1_exhale-i67_218.wav,2.87,0.1299999999999999
16B17-1_exhale-i67_67.wav,1.59,1.41
16B17-1_exhale-i68_219.wav,2.87,0.1299999999999999
16B17-1_exhale-i68_68.wav,2.79,0.20999999999999996
16B17-1_exhale-i69_220.wav,2.0,1.0
16B17-1_exhale-i69_69.wav,2.67,0.33000000000000007
16B17-1_exhale-i6_113.wav,2.88,0.1200000000000001
16B17-1_exhale-i6_157.wav,1.42,1.58
16B17-1_exhale-i6_6.wav,3.0,0.0
16B17-1_exhale-i6_81.wav,2.31,0.69
16B17-1_exhale-i6_99.wav,2.35,0.6499999999999999
16B17-1_exhale-i70_70.wav,1.89,1.11
16B17-1_exhale-i71_71.wav,1.76,1.24
16B17-1_exhale-i72_72.wav,1.71,1.29
16B17-1_exhale-i73_73.wav,2.12,0.8799999999999999
16B17-1_exhale-i74_74.wav,1.56,1.44
16B17-1_exhale-i75_75.wav,2.37,0.6299999999999999
16B17-1_exhale-i7_100.wav,2.25,0.75
16B17-1_exhale-i7_114.wav,2.75,0.25
16B17-1_exhale-i7_158.wav,1.27,1.73
16B17-1_exhale-i7_7.wav,1.61,1.39
16B17-1_exhale-i7_82.wav,2.23,0.77
16B17-1_exhale-i8_101.wav,2.26,0.7400000000000002
16B17-1_exhale-i8_115.wav,1.24,1.76
16B17-1_exhale-i8_159.wav,2.25,0.75
16B17-1_exhale-i8_8.wav,2.45,0.5499999999999998
16B17-1_exhale-i8_83.wav,2.03,0.9700000000000002
16B17-1_exhale-i9_102.wav,2.59,0.41000000000000014
16B17-1_exhale-i9_116.wav,1.41,1.59
16B17-1_exhale-i9_160.wav,0.78,2.2199999999999998
16B17-1_exhale-i9_84.wav,1.89,1.11
16B17-1_exhale-i9_9.wav,3.0,0.0
17A15-1_exhale-i10_10.wav,1.46,1.54
17A15-1_exhale-i10_22.wav,1.86,1.14
17A15-1_exhale-i10_44.wav,1.55,1.45
17A15-1_exhale-i10_81.wav,1.38,1.62
17A15-1_exhale-i10_93.wav,1.44,1.56
17A15-1_exhale-i11_11.wav,0.95,2.05
17A15-1_exhale-i11_45.wav,2.69,0.31000000000000005
17A15-1_exhale-i11_82.wav,1.36,1.64
17A15-1_exhale-i11_94.wav,1.06,1.94
17A15-1_exhale-i12_12.wav,0.94,2.06
17A15-1_exhale-i12_23.wav,2.24,0.7599999999999998
17A15-1_exhale-i12_46.wav,1.73,1.27
17A15-1_exhale-i12_83.wav,2.57,0.43000000000000016
17A15-1_exhale-i12_95.wav,1.11,1.89
17A15-1_exhale-i13_24.wav,2.76,0.2400000000000002
17A15-1_exhale-i13_47.wav,2.3,0.7000000000000002
17A15-1_exhale-i13_96.wav,0.9,2.1
17A15-1_exhale-i14_25.wav,2.53,0.4700000000000002
17A15-1_exhale-i14_97.wav,0.86,2.14
17A15-1_exhale-i15_26.wav,1.2,1.8
17A15-1_exhale-i15_98.wav,1.53,1.47
17A15-1_exhale-i16_27.wav,1.36,1.64
17A15-1_exhale-i17_28.wav,1.7,1.3
17A15-1_exhale-i18_29.wav,2.93,0.06999999999999984
17A15-1_exhale-i19_30.wav,2.92,0.08000000000000007
17A15-1_exhale-i1_1.wav,1.92,1.08
17A15-1_exhale-i1_13.wav,2.95,0.04999999999999982
17A15-1_exhale-i1_35.wav,2.99,0.009999999999999787
17A15-1_exhale-i1_48.wav,3.53,2.47
17A15-1_exhale-i1_57.wav,1.57,1.43
17A15-1_exhale-i1_66.wav,2.99,0.009999999999999787
17A15-1_exhale-i1_72.wav,0.95,2.05
17A15-1_exhale-i1_84.wav,1.14,1.86
17A15-1_exhale-i1_99.wav,2.99,0.009999999999999787
17A15-1_exhale-i20_31.wav,2.65,0.3500000000000001
17A15-1_exhale-i21_32.wav,3.0,0.0
17A15-1_exhale-i22_33.wav,2.23,0.77
17A15-1_exhale-i23_34.wav,2.79,0.20999999999999996
17A15-1_exhale-i2_100.wav,2.71,0.29000000000000004
17A15-1_exhale-i2_14.wav,3.0,0.0
17A15-1_exhale-i2_2.wav,2.92,0.08000000000000007
17A15-1_exhale-i2_36.wav,1.92,1.08
17A15-1_exhale-i2_49.wav,3.01,2.99
17A15-1_exhale-i2_58.wav,1.57,1.43
17A15-1_exhale-i2_67.wav,2.52,0.48
17A15-1_exhale-i2_73.wav,1.74,1.26
17A15-1_exhale-i2_85.wav,1.2,1.8
17A15-1_exhale-i3_101.wav,2.19,0.81
17A15-1_exhale-i3_15.wav,2.67,0.33000000000000007
17A15-1_exhale-i3_3.wav,2.99,0.009999999999999787
17A15-1_exhale-i3_37.wav,2.96,0.040000000000000036
17A15-1_exhale-i3_50.wav,2.85,0.1499999999999999
17A15-1_exhale-i3_59.wav,1.35,1.65
17A15-1_exhale-i3_68.wav,2.3,0.7000000000000002
17A15-1_exhale-i3_74.wav,1.57,1.43
17A15-1_exhale-i3_86.wav,1.31,1.69
17A15-1_exhale-i4_16.wav,2.32,0.6800000000000002
17A15-1_exhale-i4_38.wav,2.67,0.33000000000000007
17A15-1_exhale-i4_4.wav,2.62,0.3799999999999999
17A15-1_exhale-i4_51.wav,2.91,0.08999999999999986
17A15-1_exhale-i4_60.wav,1.31,1.69
17A15-1_exhale-i4_69.wav,2.05,0.9500000000000002
17A15-1_exhale-i4_75.wav,1.67,1.33
17A15-1_exhale-i4_87.wav,1.21,1.79
17A15-1_exhale-i5_17.wav,1.88,1.12
17A15-1_exhale-i5_39.wav,1.65,1.35
17A15-1_exhale-i5_5.wav,2.36,0.6400000000000001
17A15-1_exhale-i5_52.wav,3.83,2.17
17A15-1_exhale-i5_61.wav,1.31,1.69
17A15-1_exhale-i5_70.wav,1.92,1.08
17A15-1_exhale-i5_76.wav,1.51,1.49
17A15-1_exhale-i5_88.wav,2.14,0.8599999999999999
17A15-1_exhale-i6_18.wav,1.58,1.42
17A15-1_exhale-i6_40.wav,2.95,0.04999999999999982
17A15-1_exhale-i6_53.wav,3.05,2.95
17A15-1_exhale-i6_6.wav,2.09,0.9100000000000001
17A15-1_exhale-i6_62.wav,1.82,1.18
17A15-1_exhale-i6_71.wav,1.81,1.19
17A15-1_exhale-i6_77.wav,1.34,1.66
17A15-1_exhale-i6_89.wav,2.08,0.9199999999999999
17A15-1_exhale-i7_19.wav,1.22,1.78
17A15-1_exhale-i7_41.wav,2.61,0.3900000000000001
17A15-1_exhale-i7_54.wav,2.54,0.45999999999999996
17A15-1_exhale-i7_63.wav,1.58,1.42
17A15-1_exhale-i7_7.wav,3.0,0.0
17A15-1_exhale-i7_78.wav,1.29,1.71
17A15-1_exhale-i7_90.wav,2.13,0.8700000000000001
17A15-1_exhale-i8_20.wav,1.77,1.23
17A15-1_exhale-i8_42.wav,1.44,1.56
17A15-1_exhale-i8_55.wav,2.3,0.7000000000000002
17A15-1_exhale-i8_64.wav,1.58,1.42
17A15-1_exhale-i8_79.wav,2.18,0.8199999999999998
17A15-1_exhale-i8_8.wav,2.96,0.040000000000000036
17A15-1_exhale-i8_91.wav,2.08,0.9199999999999999
17A15-1_exhale-i9_21.wav,2.72,0.2799999999999998
17A15-1_exhale-i9_43.wav,2.12,0.8799999999999999
17A15-1_exhale-i9_56.wav,2.21,0.79
17A15-1_exhale-i9_65.wav,1.83,1.17
17A15-1_exhale-i9_80.wav,0.85,2.15
17A15-1_exhale-i9_9.wav,2.31,0.69
17A15-1_exhale-i9_92.wav,1.84,1.16
17B2-2_exhale-i10_16.wav,1.58,1.42
17B2-2_exhale-i10_30.wav,1.66,1.34
17B2-2_exhale-i10_59.wav,2.7,0.2999999999999998
17B2-2_exhale-i10_84.wav,1.81,1.19
17B2-2_exhale-i11_17.wav,1.4,1.6
17B2-2_exhale-i11_31.wav,0.83,2.17
17B2-2_exhale-i11_60.wav,2.86,0.14000000000000012
17B2-2_exhale-i11_85.wav,1.04,1.96
17B2-2_exhale-i12_18.wav,1.27,1.73
17B2-2_exhale-i12_32.wav,1.4,1.6
17B2-2_exhale-i12_61.wav,2.43,0.5699999999999998
17B2-2_exhale-i12_86.wav,1.06,1.94
17B2-2_exhale-i13_33.wav,2.05,0.9500000000000002
17B2-2_exhale-i13_62.wav,1.84,1.16
17B2-2_exhale-i14_34.wav,1.51,1.49
17B2-2_exhale-i14_63.wav,2.05,0.9500000000000002
17B2-2_exhale-i15_35.wav,1.55,1.45
17B2-2_exhale-i15_64.wav,1.93,1.07
17B2-2_exhale-i16_36.wav,1.55,1.45
17B2-2_exhale-i16_65.wav,1.67,1.33
17B2-2_exhale-i17_37.wav,2.56,0.43999999999999995
17B2-2_exhale-i17_66.wav,1.24,1.76
17B2-2_exhale-i18_38.wav,2.34,0.6600000000000001
17B2-2_exhale-i18_67.wav,0.92,2.08
17B2-2_exhale-i19_39.wav,2.3,0.7000000000000002
17B2-2_exhale-i19_68.wav,1.04,1.96
17B2-2_exhale-i1_1.wav,2.09,0.9100000000000001
17B2-2_exhale-i1_19.wav,2.34,0.6600000000000001
17B2-2_exhale-i1_21.wav,2.27,0.73
17B2-2_exhale-i1_44.wav,1.22,1.78
17B2-2_exhale-i1_50.wav,3.38,2.62
17B2-2_exhale-i1_7.wav,2.55,0.4500000000000002
17B2-2_exhale-i1_75.wav,1.93,1.07
17B2-2_exhale-i20_40.wav,2.27,0.73
17B2-2_exhale-i20_69.wav,1.64,1.36
17B2-2_exhale-i21_41.wav,2.2,0.7999999999999998
17B2-2_exhale-i21_70.wav,1.71,1.29
17B2-2_exhale-i22_42.wav,1.94,1.06
17B2-2_exhale-i22_71.wav,1.42,1.58
17B2-2_exhale-i23_43.wav,1.62,1.38
17B2-2_exhale-i23_72.wav,1.46,1.54
17B2-2_exhale-i24_73.wav,1.75,1.25
17B2-2_exhale-i25_74.wav,1.62,1.38
17B2-2_exhale-i2_2.wav,1.78,1.22
17B2-2_exhale-i2_20.wav,2.7,0.2999999999999998
17B2-2_exhale-i2_22.wav,2.23,0.77
17B2-2_exhale-i2_45.wav,1.3,1.7
17B2-2_exhale-i2_51.wav,3.35,2.65
17B2-2_exhale-i2_76.wav,2.13,0.8700000000000001
17B2-2_exhale-i2_8.wav,2.88,0.1200000000000001
17B2-2_exhale-i3_23.wav,1.51,1.49
17B2-2_exhale-i3_3.wav,1.73,1.27
17B2-2_exhale-i3_46.wav,1.49,1.51
17B2-2_exhale-i3_52.wav,2.48,0.52
17B2-2_exhale-i3_77.wav,2.05,0.9500000000000002
17B2-2_exhale-i3_9.wav,2.93,0.06999999999999984
17B2-2_exhale-i4_10.wav,2.42,0.5800000000000001
17B2-2_exhale-i4_24.wav,2.63,0.3700000000000001
17B2-2_exhale-i4_4.wav,1.58,1.42
17B2-2_exhale-i4_47.wav,1.39,1.61
17B2-2_exhale-i4_53.wav,2.5,0.5
17B2-2_exhale-i4_78.wav,2.18,0.8199999999999998
17B2-2_exhale-i5_11.wav,1.27,1.73
17B2-2_exhale-i5_25.wav,2.59,0.41000000000000014
17B2-2_exhale-i5_48.wav,1.82,1.18
17B2-2_exhale-i5_5.wav,1.43,1.57
17B2-2_exhale-i5_54.wav,3.17,2.83
17B2-2_exhale-i5_79.wav,2.2,0.7999999999999998
17B2-2_exhale-i6_12.wav,1.48,1.52
17B2-2_exhale-i6_26.wav,2.14,0.8599999999999999
17B2-2_exhale-i6_49.wav,3.11,2.89
17B2-2_exhale-i6_55.wav,2.41,0.5899999999999999
17B2-2_exhale-i6_6.wav,1.02,1.98
17B2-2_exhale-i6_80.wav,2.13,0.8700000000000001
17B2-2_exhale-i7_13.wav,1.81,1.19
17B2-2_exhale-i7_27.wav,1.51,1.49
17B2-2_exhale-i7_56.wav,2.99,0.009999999999999787
17B2-2_exhale-i7_81.wav,1.69,1.31
17B2-2_exhale-i8_14.wav,2.34,0.6600000000000001
17B2-2_exhale-i8_28.wav,1.8,1.2
17B2-2_exhale-i8_57.wav,1.75,1.25
17B2-2_exhale-i8_82.wav,1.35,1.65
17B2-2_exhale-i9_15.wav,1.86,1.14
17B2-2_exhale-i9_29.wav,1.4,1.6
17B2-2_exhale-i9_58.wav,1.22,1.78
17B2-2_exhale-i9_83.wav,1.36,1.64
18B1-1_exhale-i10_10.wav,1.28,1.72
18B1-1_exhale-i10_48.wav,1.56,1.44
18B1-1_exhale-i10_75.wav,1.7,1.3
18B1-1_exhale-i10_89.wav,2.43,0.5699999999999998
18B1-1_exhale-i11_11.wav,1.25,1.75
18B1-1_exhale-i11_49.wav,0.75,2.25
18B1-1_exhale-i11_76.wav,2.2,0.7999999999999998
18B1-1_exhale-i11_90.wav,2.11,0.8900000000000001
18B1-1_exhale-i12_12.wav,2.98,0.020000000000000018
18B1-1_exhale-i12_50.wav,2.07,0.9300000000000002
18B1-1_exhale-i12_77.wav,1.64,1.36
18B1-1_exhale-i12_91.wav,1.72,1.28
18B1-1_exhale-i13_13.wav,1.76,1.24
18B1-1_exhale-i13_51.wav,1.66,1.34
18B1-1_exhale-i13_78.wav,2.1,0.8999999999999999
18B1-1_exhale-i13_92.wav,1.64,1.36
18B1-1_exhale-i14_14.wav,1.45,1.55
18B1-1_exhale-i14_52.wav,1.47,1.53
18B1-1_exhale-i14_79.wav,1.43,1.57
18B1-1_exhale-i14_93.wav,1.77,1.23
18B1-1_exhale-i15_15.wav,2.95,0.04999999999999982
18B1-1_exhale-i15_53.wav,1.53,1.47
18B1-1_exhale-i15_94.wav,1.11,1.89
18B1-1_exhale-i16_16.wav,1.44,1.56
18B1-1_exhale-i16_54.wav,1.75,1.25
18B1-1_exhale-i16_95.wav,2.05,0.9500000000000002
18B1-1_exhale-i17_17.wav,1.72,1.28
18B1-1_exhale-i17_55.wav,1.42,1.58
18B1-1_exhale-i17_96.wav,1.4,1.6
18B1-1_exhale-i18_18.wav,1.89,1.11
18B1-1_exhale-i18_56.wav,3.0,0.0
18B1-1_exhale-i18_97.wav,0.87,2.13
18B1-1_exhale-i19_19.wav,2.22,0.7799999999999998
18B1-1_exhale-i19_57.wav,2.98,0.020000000000000018
18B1-1_exhale-i19_98.wav,1.05,1.95
18B1-1_exhale-i1_1.wav,2.99,0.009999999999999787
18B1-1_exhale-i1_39.wav,2.03,0.9700000000000002
18B1-1_exhale-i1_66.wav,1.31,1.69
18B1-1_exhale-i1_80.wav,1.75,1.25
18B1-1_exhale-i20_20.wav,2.27,0.73
18B1-1_exhale-i20_58.wav,1.64,1.36
18B1-1_exhale-i20_99.wav,0.89,2.11
18B1-1_exhale-i21_100.wav,0.94,2.06
18B1-1_exhale-i21_21.wav,1.67,1.33
18B1-1_exhale-i21_59.wav,2.92,0.08000000000000007
18B1-1_exhale-i22_101.wav,0.76,2.24
18B1-1_exhale-i22_22.wav,1.55,1.45
18B1-1_exhale-i22_60.wav,2.99,0.009999999999999787
18B1-1_exhale-i23_102.wav,0.62,2.38
18B1-1_exhale-i23_23.wav,1.87,1.13
18B1-1_exhale-i23_61.wav,1.11,1.89
18B1-1_exhale-i24_103.wav,0.74,2.26
18B1-1_exhale-i24_24.wav,1.23,1.77
18B1-1_exhale-i24_62.wav,2.99,0.009999999999999787
18B1-1_exhale-i25_104.wav,1.15,1.85
18B1-1_exhale-i25_25.wav,1.23,1.77
18B1-1_exhale-i25_63.wav,2.99,0.009999999999999787
18B1-1_exhale-i26_105.wav,0.92,2.08
18B1-1_exhale-i26_26.wav,1.79,1.21
18B1-1_exhale-i26_64.wav,2.15,0.8500000000000001
18B1-1_exhale-i27_106.wav,0.87,2.13
18B1-1_exhale-i27_27.wav,1.43,1.57
18B1-1_exhale-i27_65.wav,2.17,0.8300000000000001
18B1-1_exhale-i28_107.wav,0.6,2.4
18B1-1_exhale-i28_28.wav,1.63,1.37
18B1-1_exhale-i29_108.wav,0.77,2.23
18B1-1_exhale-i29_29.wav,1.71,1.29
18B1-1_exhale-i2_2.wav,2.11,0.8900000000000001
18B1-1_exhale-i2_40.wav,1.12,1.88
18B1-1_exhale-i2_67.wav,1.09,1.91
18B1-1_exhale-i2_81.wav,1.28,1.72
18B1-1_exhale-i30_109.wav,0.69,2.31
18B1-1_exhale-i30_30.wav,2.78,0.2200000000000002
18B1-1_exhale-i31_110.wav,0.85,2.15
18B1-1_exhale-i31_31.wav,1.21,1.79
18B1-1_exhale-i32_111.wav,0.83,2.17
18B1-1_exhale-i32_32.wav,2.03,0.9700000000000002
18B1-1_exhale-i33_112.wav,0.87,2.13
18B1-1_exhale-i33_33.wav,1.94,1.06
18B1-1_exhale-i34_113.wav,0.81,2.19
18B1-1_exhale-i34_34.wav,2.99,0.009999999999999787
18B1-1_exhale-i35_114.wav,0.79,2.21
18B1-1_exhale-i35_35.wav,1.32,1.68
18B1-1_exhale-i36_115.wav,0.74,2.26
18B1-1_exhale-i36_36.wav,1.84,1.16
18B1-1_exhale-i37_116.wav,0.89,2.11
18B1-1_exhale-i37_37.wav,1.7,1.3
18B1-1_exhale-i38_117.wav,0.89,2.11
18B1-1_exhale-i38_38.wav,2.34,0.6600000000000001
18B1-1_exhale-i39_118.wav,0.79,2.21
18B1-1_exhale-i3_3.wav,1.01,1.99
18B1-1_exhale-i3_41.wav,2.14,0.8599999999999999
18B1-1_exhale-i3_68.wav,1.33,1.67
18B1-1_exhale-i3_82.wav,1.84,1.16
18B1-1_exhale-i40_119.wav,0.61,2.39
18B1-1_exhale-i41_120.wav,0.71,2.29
18B1-1_exhale-i42_121.wav,0.68,2.32
18B1-1_exhale-i43_122.wav,0.7,2.3
18B1-1_exhale-i44_123.wav,0.84,2.16
18B1-1_exhale-i45_124.wav,0.77,2.23
18B1-1_exhale-i46_125.wav,1.05,1.95
18B1-1_exhale-i47_126.wav,1.19,1.81
18B1-1_exhale-i48_127.wav,1.37,1.63
18B1-1_exhale-i49_128.wav,0.74,2.26
18B1-1_exhale-i4_4.wav,1.73,1.27
18B1-1_exhale-i4_42.wav,1.66,1.34
18B1-1_exhale-i4_69.wav,1.15,1.85
18B1-1_exhale-i4_83.wav,1.58,1.42
18B1-1_exhale-i50_129.wav,0.79,2.21
18B1-1_exhale-i51_130.wav,0.78,2.2199999999999998
18B1-1_exhale-i52_131.wav,0.82,2.18
18B1-1_exhale-i53_132.wav,0.82,2.18
18B1-1_exhale-i54_133.wav,0.81,2.19
18B1-1_exhale-i55_134.wav,0.91,2.09
18B1-1_exhale-i56_135.wav,0.9,2.1
18B1-1_exhale-i57_136.wav,1.05,1.95
18B1-1_exhale-i58_137.wav,0.91,2.09
18B1-1_exhale-i59_138.wav,0.74,2.26
18B1-1_exhale-i5_43.wav,2.35,0.6499999999999999
18B1-1_exhale-i5_5.wav,1.72,1.28
18B1-1_exhale-i5_70.wav,1.46,1.54
18B1-1_exhale-i5_84.wav,1.57,1.43
18B1-1_exhale-i60_139.wav,1.06,1.94
18B1-1_exhale-i61_140.wav,1.05,1.95
18B1-1_exhale-i62_141.wav,0.86,2.14
18B1-1_exhale-i63_142.wav,1.04,1.96
18B1-1_exhale-i64_143.wav,0.84,2.16
18B1-1_exhale-i65_144.wav,0.93,2.07
18B1-1_exhale-i66_145.wav,1.04,1.96
18B1-1_exhale-i67_146.wav,0.94,2.06
18B1-1_exhale-i68_147.wav,1.39,1.61
18B1-1_exhale-i69_148.wav,1.12,1.88
18B1-1_exhale-i6_44.wav,1.98,1.02
18B1-1_exhale-i6_6.wav,0.91,2.09
18B1-1_exhale-i6_71.wav,2.15,0.8500000000000001
18B1-1_exhale-i6_85.wav,1.13,1.87
18B1-1_exhale-i70_149.wav,1.08,1.92
18B1-1_exhale-i71_150.wav,0.86,2.14
18B1-1_exhale-i72_151.wav,0.83,2.17
18B1-1_exhale-i73_152.wav,1.33,1.67
18B1-1_exhale-i74_153.wav,0.87,2.13
18B1-1_exhale-i75_154.wav,0.88,2.12
18B1-1_exhale-i76_155.wav,1.28,1.72
18B1-1_exhale-i77_156.wav,2.98,0.020000000000000018
18B1-1_exhale-i78_157.wav,1.37,1.63
18B1-1_exhale-i79_158.wav,1.33,1.67
18B1-1_exhale-i7_45.wav,2.25,0.75
18B1-1_exhale-i7_7.wav,1.69,1.31
18B1-1_exhale-i7_72.wav,1.64,1.36
18B1-1_exhale-i7_86.wav,2.07,0.9300000000000002
18B1-1_exhale-i80_159.wav,1.42,1.58
18B1-1_exhale-i81_160.wav,1.5,1.5
18B1-1_exhale-i82_161.wav,1.51,1.49
18B1-1_exhale-i83_162.wav,1.57,1.43
18B1-1_exhale-i84_163.wav,1.49,1.51
18B1-1_exhale-i85_164.wav,1.32,1.68
18B1-1_exhale-i86_165.wav,2.98,0.020000000000000018
18B1-1_exhale-i87_166.wav,1.81,1.19
18B1-1_exhale-i88_167.wav,2.06,0.94
18B1-1_exhale-i89_168.wav,2.85,0.1499999999999999
18B1-1_exhale-i8_46.wav,1.73,1.27
18B1-1_exhale-i8_73.wav,1.2,1.8
18B1-1_exhale-i8_8.wav,1.68,1.32
18B1-1_exhale-i8_87.wav,1.47,1.53
18B1-1_exhale-i90_169.wav,2.64,0.3599999999999999
18B1-1_exhale-i9_47.wav,1.79,1.21
18B1-1_exhale-i9_74.wav,1.63,1.37
18B1-1_exhale-i9_88.wav,2.47,0.5299999999999998
18B1-1_exhale-i9_9.wav,1.09,1.91
18B8-1_exhale-i10_10.wav,2.63,0.3700000000000001
18B8-1_exhale-i10_133.wav,1.65,1.35
18B8-1_exhale-i10_65.wav,1.27,1.73
18B8-1_exhale-i11_11.wav,1.7,1.3
18B8-1_exhale-i11_134.wav,1.54,1.46
18B8-1_exhale-i11_66.wav,2.93,0.06999999999999984
18B8-1_exhale-i12_12.wav,1.25,1.75
18B8-1_exhale-i12_135.wav,1.53,1.47
18B8-1_exhale-i12_67.wav,2.8,0.20000000000000018
18B8-1_exhale-i13_13.wav,2.95,0.04999999999999982
18B8-1_exhale-i13_136.wav,2.54,0.45999999999999996
18B8-1_exhale-i13_68.wav,2.38,0.6200000000000001
18B8-1_exhale-i14_14.wav,2.66,0.33999999999999986
18B8-1_exhale-i14_69.wav,2.36,0.6400000000000001
18B8-1_exhale-i15_15.wav,2.88,0.1200000000000001
18B8-1_exhale-i15_70.wav,2.02,0.98
18B8-1_exhale-i16_16.wav,2.4,0.6000000000000001
18B8-1_exhale-i16_71.wav,1.96,1.04
18B8-1_exhale-i17_17.wav,2.22,0.7799999999999998
18B8-1_exhale-i17_72.wav,1.94,1.06
18B8-1_exhale-i18_18.wav,2.99,0.009999999999999787
18B8-1_exhale-i18_73.wav,1.82,1.18
18B8-1_exhale-i19_19.wav,2.79,0.20999999999999996
18B8-1_exhale-i19_74.wav,3.0,0.0
18B8-1_exhale-i1_1.wav,2.08,0.9199999999999999
18B8-1_exhale-i1_119.wav,3.0,0.0
18B8-1_exhale-i1_124.wav,2.99,0.009999999999999787
18B8-1_exhale-i1_56.wav,2.99,0.009999999999999787
18B8-1_exhale-i20_20.wav,2.37,0.6299999999999999
18B8-1_exhale-i20_75.wav,1.98,1.02
